_name,CardID,InitClassID,ClassLV0SkillID,ClassLV1SkillID,EvoSkillID,Kind,Rare,DotID0,DotID1,DotID2,SellPrice,BuildExp,LoveEv1,BonusType,BonusNum,BonusType2,BonusNum2,BonusType3,BonusNum3,DeadVoice,DotScale,EffectHeight,CostModValue,CostDecValue,MaxHPMod,AtkMod,DefMod,GachaPicture,GachaStartX,GachaStartY,GachaEndX,GachaEndY,GachaScale,Event1BGM,Event2BGM,Flavor,Flavor2,Illust,MagicResistance,Ability,Ability_Default,FullShot1,Face1,PlatformType,PlatformTypeAwakening,PlatformTypeSkillAwakening,_TypeRace,_TradePoint,_AppearAbilityLevel,_AwakePattern,DotID3,DotID4,CharaImage0,CharaFace0,CharaImage3,CharaFace3,CharaImage4,CharaFace4,PlatformTypeAwakening2,Assign,Genus,Identity,Blood,HomeCooking,ChildCardID,OriginID,RootsID
刻聖霊ボンボリ,755,15,635,0,0,2,4,290,0,0,3000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,1966,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
刻聖霊ボンボリ,756,15,637,0,0,2,4,290,0,0,3000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,1966,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
刻聖霊ボンボリ,757,15,645,0,0,2,4,290,0,0,3000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,1966,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
刻聖霊ボンボリ,758,15,655,0,0,2,4,290,0,0,3000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,1966,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
刻聖霊ボンボリ,759,15,966,0,0,2,4,290,0,0,3000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,1966,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
刻聖霊ボンボリ,760,15,1024,0,0,2,4,290,0,0,3000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,1966,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
刻聖霊ボンボリ,761,15,101,0,0,2,4,290,0,0,3000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,1966,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
祝福青聖霊リール,762,37,0,0,0,2,7,0,762,762,2000,150000,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,4901,0,2675,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
爆突工兵シャール,763,7200,1064,1064,1065,1,5,0,0,0,12000,1000,30,1,375,2,150,2,90,9961496,1.5,20.0,7,3,135,132,133,0,0.0,0.0,0.0,0.0,0.0,1,0,4902,6255,4910,0,568,567,1,1,0,0,0,101,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,2
バトルタンク,764,9300,1066,1066,1066,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9961501,1.3,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
バトルタンク・マークⅡ,765,9320,1066,1066,1066,2,5,764,764,764,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
航海士ジャクリーヌ,766,1900,1072,1072,1073,1,4,0,0,0,9900,500,30,1,300,2,120,2,72,9961495,1.5,20.0,6,3,119,132,119,0,0.0,0.0,0.0,0.0,0.0,1,0,4911,5670,4919,0,571,0,1,1,0,0,0,101,100,0,2,0,20766,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,2
強欲の魔神マンモン,767,3500,1070,1070,1071,1,4,0,767,0,5000,500,30,1,300,2,120,5,16,9961496,1.5,20.0,8,5,128,115,122,0,0.0,0.0,0.0,0.0,0.0,1,2,4920,5672,4708,20,570,573,1,1,0,0,0,701,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,nil,0,3
ちびリディ,768,21100,78,78,78,1,3,0,0,0,3000,250,30,2,70,3,70,6,10,9961496,1.1,20.0,5,3,108,111,111,0,0.0,0.0,0.0,0.0,0.0,0,0,4928,6372,0,20,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,7,nil,107,0
ちびナタク,769,23400,316,316,316,1,3,0,0,0,3000,250,30,2,120,3,60,8,15,9961495,1.1,20.0,5,3,111,111,108,0,0.0,0.0,0.0,0.0,0.0,0,0,4936,6374,0,15,0,1,0,0,0,0,0,1001,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,0,nil,297,0
天馬騎士副団長ジーニア,770,1100,1074,1074,1075,1,4,0,0,0,9900,500,30,2,120,3,60,9,24,9961496,1.5,20.0,6,3,125,128,117,0,-692.0,-206.0,-4.0,-202.0,2.0,2,0,4944,5674,4581,20,574,0,1,1,0,0,0,101,100,0,1,20770,0,1,1,0,0,0,0,0,0,0,0,0,9,nil,0,2
王子【英魂】,771,9400,1076,1076,1076,0,5,0,0,0,500,0,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,611,25,575,575,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
英霊魂,772,14900,1077,1077,0,2,5,772,772,772,0,0,0,0,0,0,0,0,0,9961501,1.1,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,nil,0,0
疾風の軍師シナト,773,10900,1080,1080,1081,1,4,0,0,0,9900,500,30,1,300,2,120,4,17,9961496,1.5,20.0,6,3,122,127,121,0,0.0,0.0,0.0,0.0,0.0,2,1,4952,5945,2923,0,577,0,1,1,0,0,0,101,100,0,1,20773,0,1,1,0,0,0,0,0,8,0,0,0,3,nil,0,2
王妃人,774,7600,1078,1078,1079,1,4,0,774,0,5000,500,30,1,300,2,120,5,16,9961495,1.5,20.0,8,5,120,125,120,0,0.0,0.0,0.0,0.0,0.0,1,0,4960,5676,4968,20,576,0,1,1,0,0,0,1001,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,nil,0,3
ダーク王子,775,40100,1082,1082,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9961483,1.5,20.0,10,0,180,44,34,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ダークアンナ,776,40400,1083,1083,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,9961495,1.5,20.0,4,0,142,0,19,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ゴブリン,777,40100,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9961501,1.25,20.0,0,0,64,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
オークウォリアー,778,40100,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9961483,1.5,20.0,18,0,400,40,30,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ハイオークウォリアー,779,40100,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9961483,1.5,20.0,30,0,1800,80,50,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
リッチ,780,40200,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9961483,1.5,20.0,22,0,1200,50,30,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
フライデーモン,781,40300,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9961483,1.5,20.0,36,0,300,80,35,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60,0,583,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
王子【ダーク】,782,100100,1084,1084,1084,0,5,0,0,0,500,0,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,611,0,585,585,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
王宮守護騎士アデライド,783,6700,1085,1085,1086,1,5,0,0,0,12000,1000,30,1,750,2,75,3,90,9961496,1.5,20.0,7,3,135,130,135,0,0.0,0.0,0.0,0.0,0.0,1,2,4969,6257,2817,15,587,586,1,1,0,0,0,101,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,nil,0,2
堕天系お掃除当番クロエ,784,1700,1091,1091,1094,1,4,0,0,0,9900,500,30,2,120,3,60,6,14,9961495,1.5,20.0,6,3,120,130,120,0,-550.0,-286.0,-236.0,-500.0,2.0,1,2,4977,5678,12,25,590,0,1,1,0,0,0,801,100,0,1,20784,0,1,1,0,0,0,0,0,0,103,0,0,8,nil,145,2
時空魔法の優等生トワ,785,11700,1095,1095,1096,1,5,0,785,0,12000,1000,30,2,150,6,15,2,90,9961495,1.5,20.0,7,3,137,135,128,0,0.0,0.0,0.0,0.0,0.0,1,0,4985,6259,2247,10,592,591,1,1,0,0,0,101,400,0,3,20785,20785,1,1,0,0,0,0,0,0,103,0,0,5,nil,336,2
騎兵科新入生ミーシャ,786,300,1087,1087,1088,1,3,0,0,0,3000,250,30,1,550,0,0,2,66,9961496,1.5,20.0,9,5,110,115,115,0,0.0,0.0,0.0,0.0,0.0,2,0,4993,5380,611,10,588,0,1,1,0,0,0,101,1,0,1,20786,0,1,1,0,0,0,0,0,0,103,0,0,9,nil,19,3
魔法科剣士リカルド,787,1600,1089,1089,1090,0,3,0,0,0,3000,750,30,2,55,0,0,9,20,9961483,1.5,20.0,5,3,110,110,130,0,0.0,0.0,0.0,0.0,0.0,0,0,5001,7050,650,10,589,0,1,1,0,0,0,101,1,0,1,20787,0,1,1,0,0,0,0,0,0,103,0,0,0,nil,205,0
ちびソラノ,788,31100,93,93,93,1,3,0,0,0,3000,250,30,1,275,2,55,4,10,9961496,1.1,20.0,5,3,104,120,106,0,0.0,0.0,0.0,0.0,0.0,0,0,5009,6376,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,7,nil,134,0
ちびイングリッド,789,21600,368,368,368,1,3,0,0,0,3000,250,30,1,275,2,55,6,10,9961495,1.1,20.0,5,3,107,113,110,0,0.0,1.0,1677.0,470.0,0.0,0,0,5017,6378,0,20,0,59,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,7,nil,323,0
鷲獅騎兵プルーム,790,7000,1097,1097,1102,1,4,0,790,0,9900,500,30,1,300,2,120,9,24,9961496,1.5,20.0,6,3,123,131,116,0,-482.0,-12.0,-956.0,-406.0,2.0,0,2,5025,5680,5033,10,593,0,1,1,0,0,0,401,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,2
可憐な吸血姫エストリエ,791,510,1107,1107,1108,1,4,0,791,0,5000,500,30,1,300,2,120,7,20,9961496,1.5,20.0,8,5,120,125,120,0,-446.0,-494.0,-622.0,-636.0,2.0,1,2,5034,5682,1494,10,594,59,1,1,0,0,0,601,3,0,1,20791,0,1,1,0,0,0,0,0,0,0,1,0,6,nil,0,3
手甲鍛冶師フィスティア,792,5200,1109,1109,1110,1,4,0,792,0,9900,500,30,2,120,3,60,9,24,9961495,1.5,20.0,6,3,124,131,115,0,0.0,0.0,0.0,0.0,0.0,2,0,5042,5684,5050,0,596,595,1,1,0,0,0,101,100,0,1,20792,0,1,1,0,0,0,0,0,0,0,0,0,2,nil,0,2
レディデーモン,793,4270,0,0,0,2,5,0,793,793,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
アークデーモン,794,100200,0,0,0,2,5,0,794,794,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
帝国暗部ヴィクター,795,400,1119,1119,1120,0,3,0,0,0,3000,750,30,2,55,0,0,9,20,9961483,1.5,20.0,5,3,115,122,113,0,0.0,0.0,0.0,0.0,0.0,0,0,5051,7052,10,0,602,0,1,1,0,0,0,101,20,0,1,20795,0,1,1,0,0,0,0,0,2,0,0,0,0,nil,0,2
帝国槍騎士メーア,796,300,1117,1117,1118,1,3,0,0,0,3000,250,30,2,110,0,0,3,66,9961496,1.5,20.0,5,3,114,118,108,0,-894.0,-638.0,-874.0,-276.0,2.0,2,0,5059,5382,3278,10,601,0,1,1,0,0,0,101,20,0,2,0,20796,1,1,0,0,0,0,0,2,0,0,0,6,nil,0,2
帝国狙撃兵ヒルデ,797,13100,1113,1113,1114,1,4,0,797,0,9900,500,30,1,300,2,120,7,20,9961496,1.5,20.0,6,3,120,130,120,0,0.0,0.0,0.0,0.0,0.0,1,2,5067,5947,5075,0,599,0,1,1,0,0,0,101,100,0,1,20797,0,1,1,0,0,0,0,0,2,0,0,0,8,nil,0,2
帝国剣士ヴァイス,798,3000,1115,1115,1116,1,4,0,798,0,9900,500,30,1,300,2,120,9,24,9961495,1.5,20.0,6,3,123,125,122,0,0.0,0.0,0.0,0.0,0.0,2,1,5076,5686,1992,0,600,0,1,1,0,0,0,201,100,0,1,20798,0,1,1,0,0,0,0,0,2,0,0,0,1,nil,0,2
帝国司教エレオノーラ,799,14800,1111,1111,1112,1,5,0,0,0,12000,1000,30,2,150,3,75,4,20,9961495,1.5,20.0,7,3,135,136,129,0,-634.0,-204.0,-594.0,-514.0,2.0,1,0,5084,6261,3791,15,598,597,1,1,0,0,0,101,400,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,5,nil,0,2
小祝福聖霊プレーゼ,800,35,0,0,0,2,5,0,800,800,2000,18000,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,5092,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ちびマツリ,801,21500,136,136,136,1,3,0,0,0,3000,250,30,2,120,3,60,7,15,9961496,1.1,20.0,5,3,111,109,110,0,0.0,0.0,0.0,0.0,0.0,0,0,5093,6380,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,8,108,0,0,8,nil,201,0
ちびキュテリ,802,20400,46,46,46,1,3,0,0,0,3000,250,30,2,110,0,0,9,18,9961495,1.1,20.0,5,3,112,108,110,0,0.0,1.0,1677.0,470.0,0.0,0,0,5101,6382,0,0,0,62,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,5,nil,53,0
海魔の麗姫スキュレ,803,565,1122,1122,1123,1,4,0,0,0,9900,500,30,1,300,2,120,7,20,9961495,1.5,20.0,6,3,121,126,123,0,0.0,0.0,0.0,0.0,0.0,2,0,5109,5688,4590,15,603,60,1,1,0,0,0,0,100,0,2,0,20803,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,2
滅蟲の狙撃手エイル,804,13100,1124,1124,1125,1,4,0,804,0,9900,500,30,1,300,2,120,6,14,9961496,1.5,20.0,8,5,124,118,123,0,0.0,0.0,0.0,0.0,0.0,1,0,5117,5949,35,0,604,0,1,1,0,0,0,101,3,0,2,0,20804,1,1,0,0,0,0,0,0,0,0,0,7,nil,0,3
ダミー１,805,101,0,0,0,0,0,0,0,0,300,40,0,0,0,0,0,0,0,9961483,1.5,20.0,0,1,95,105,100,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ダミー２,806,101,0,0,0,0,0,0,0,0,300,40,0,0,0,0,0,0,0,9961483,1.5,20.0,0,1,95,105,100,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
砲術教官エイプリル,807,11300,1126,1126,1127,1,4,0,0,0,9900,500,30,2,120,3,60,7,20,9961495,1.5,20.0,6,3,122,128,120,0,0.0,0.0,0.0,0.0,0.0,2,0,5141,5951,2062,0,605,0,1,1,0,0,0,101,100,0,2,0,20807,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,2
ダミー３,808,101,0,0,0,0,0,0,0,0,300,40,0,0,0,0,0,0,0,9961483,1.5,20.0,0,1,95,105,100,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
アイアンゴーレム,809,100300,0,0,0,2,5,0,809,809,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
くノ一ハツネ,810,1000,1128,1128,1129,1,4,0,0,0,9900,500,30,1,300,2,120,3,72,9961495,1.5,20.0,6,3,124,125,121,0,0.0,0.0,0.0,0.0,0.0,2,0,5157,5690,5165,0,606,0,1,1,0,0,0,101,100,0,2,0,20810,1,1,0,0,0,0,0,8,0,0,0,3,nil,0,2
純白の獣人フラフィー,811,2600,1130,1130,1131,1,4,0,0,0,5000,500,30,1,300,2,120,5,16,9961495,1.5,20.0,8,5,118,128,119,0,0.0,0.0,0.0,0.0,0.0,2,1,5166,5692,5174,0,607,0,1,1,0,0,0,201,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,nil,0,3
冥闇の剣士アンブレ,812,4000,1132,1132,1133,1,5,0,812,0,12000,1000,30,1,375,2,150,2,90,9961495,1.5,20.0,7,3,132,140,128,0,0.0,0.0,0.0,0.0,0.0,2,1,5175,6263,3911,15,609,608,1,1,0,0,0,402,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,nil,0,2
イビルアイ,813,100400,1136,1136,1136,2,5,0,813,813,0,0,0,0,0,0,0,0,0,9961501,1.1,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
上位イビルアイ,814,100420,1136,1136,1136,2,5,813,813,813,0,0,0,0,0,0,0,0,0,9961501,1.3,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,20,0,609,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ゲーテ,815,100500,1137,1137,1143,1,5,0,815,0,12000,1000,30,1,375,2,150,0,0,9961495,1.5,20.0,7,3,134,138,128,0,0.0,0.0,0.0,0.0,0.0,1,0,5183,0,5191,10,611,610,1,1,0,0,0,101,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,nil,0,0
ルパン,816,100600,1149,1149,1150,1,5,0,816,0,12000,1000,30,2,150,6,15,0,0,9961496,1.5,20.0,7,3,132,136,132,10,0.0,0.0,0.0,0.0,0.0,2,1,5192,0,5200,0,613,612,1,1,0,0,0,101,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,nil,0,0
ラヴクラフト,817,15000,1152,1152,1153,1,4,0,817,0,9900,500,30,2,120,3,60,0,0,9961495,1.5,20.0,6,3,123,125,122,0,0.0,0.0,0.0,0.0,0.0,2,0,5201,0,5209,10,614,0,1,1,0,0,0,101,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,nil,0,0
ファウスト,818,15100,1154,1154,1156,1,5,0,818,0,12000,1000,30,1,350,2,140,0,0,9961496,1.5,20.0,9,5,133,131,131,0,0.0,0.0,0.0,0.0,0.0,1,0,5210,0,5191,0,616,615,1,1,0,0,0,101,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,nil,0,0
テイル,819,36,0,0,0,4,4,0,0,0,2000,10000,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,5218,0,5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ちびアイシャ,820,30900,122,122,122,1,3,0,0,0,3000,250,30,1,275,2,55,8,15,9961496,1.1,20.0,5,3,110,111,109,0,0.0,0.0,0.0,0.0,0.0,0,0,5220,6384,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,6,nil,181,0
ちびイーリス,821,30200,7,7,7,1,3,0,0,0,3000,250,30,2,110,0,0,1,250,9961495,1.1,20.0,5,3,112,114,104,0,-634.0,-204.0,-594.0,-514.0,2.0,0,0,5228,6386,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,7,nil,31,0
セバスチャン,822,100700,0,0,0,1,5,0,822,822,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,132,136,132,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
改良型セバスチャン,823,100720,1151,1151,1151,1,5,0,823,823,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,132,136,132,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
魔導鎧娘アルマ,824,2400,1158,1158,1159,1,4,0,0,0,9900,500,30,2,120,3,60,8,20,9961495,1.5,20.0,6,3,118,128,124,0,0.0,0.0,0.0,0.0,0.0,1,0,5236,5694,5244,20,617,0,1,1,0,0,0,101,100,0,1,20824,0,1,1,0,0,0,0,0,0,0,0,0,8,nil,0,2
紅剣の不死姫ユーフェ,825,520,1161,1161,1162,1,4,0,825,0,9900,500,30,2,120,3,60,1,360,9961496,1.5,20.0,6,3,123,125,122,0,-482.0,-12.0,-956.0,-406.0,2.0,1,0,5245,5696,5253,10,618,0,1,1,0,0,0,601,100,0,1,20825,0,1,1,0,0,0,0,0,0,0,1,0,5,nil,0,2
赤き盗賊花嫁ベルナ,826,400,1165,1165,1166,1,5,0,0,0,12000,1000,30,2,140,3,70,7,23,9961496,1.5,20.0,9,5,140,123,132,0,-634.0,-42.0,-154.0,-454.0,2.0,1,2,5254,6265,35,0,620,619,1,1,0,0,0,101,15,0,3,20826,20826,1,1,0,0,0,0,0,0,104,0,0,7,nil,46,3
誓いの妖精姫オリヴィエ,827,500,1169,1169,1170,1,5,0,827,0,12000,1000,30,1,375,2,150,7,25,9961496,1.5,20.0,7,3,110,146,144,0,-482.0,-12.0,-956.0,-406.0,2.0,1,0,5384,6267,649,30,623,622,1,1,0,0,0,401,400,0,0,0,0,1,1,0,0,0,0,0,0,104,0,0,5,nil,115,2
契りの近衛騎士アリシア,828,3200,1167,1167,1168,1,4,0,828,0,9900,500,30,2,120,3,60,5,16,9961496,1.5,20.0,6,3,124,123,123,0,0.0,0.0,0.0,0.0,0.0,1,2,5392,5400,525,10,621,0,1,1,0,0,0,101,100,0,1,20828,0,1,1,0,0,0,0,0,0,104,0,0,0,nil,372,2
織姫,829,7300,1173,1173,1174,1,4,0,829,0,9900,500,30,1,300,2,120,7,20,9961496,1.5,20.0,6,3,122,130,118,0,0.0,0.0,0.0,0.0,0.0,2,1,5698,5706,5708,10,625,624,1,1,0,0,0,1001,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,nil,0,2
ちびイブキ,830,21900,663,663,663,1,3,0,0,0,3000,250,30,1,275,2,55,8,15,9961496,1.1,20.0,5,3,110,112,108,0,0.0,0.0,0.0,0.0,0.0,0,0,5709,5717,0,0,0,6,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,9,nil,511,0
ちびゼノビア,831,20100,41,41,41,1,3,0,0,0,3000,250,30,2,70,3,70,2,50,9961496,1.1,20.0,5,3,107,110,113,0,0.0,0.0,0.0,0.0,0.0,0,0,5719,5727,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,7,nil,182,0
夏海の大悪魔ラピス,832,13300,1190,1190,1193,1,5,0,832,0,12000,1000,30,2,150,4,17,5,20,9961495,1.5,20.0,7,3,133,132,135,0,0.0,0.0,0.0,0.0,0.0,1,2,5953,5961,525,35,632,631,1,1,0,0,0,701,400,0,3,20832,20832,1,1,0,0,0,0,0,0,105,0,0,1,nil,436,2
涼風の吸血姫シルヴィア,833,510,1196,1196,1197,1,5,0,833,0,12000,1000,30,1,375,2,150,6,18,9961496,1.5,20.0,7,3,135,133,130,0,-446.0,-494.0,-622.0,-636.0,2.0,2,1,5963,5971,2292,15,636,635,1,1,0,0,0,601,400,0,3,20833,20833,1,1,0,0,0,0,0,0,105,1,0,1,nil,442,2
波打ち際の陰陽師ミコト,834,11000,1194,1194,1195,1,5,0,834,0,12000,1000,30,1,375,2,150,7,25,9961496,1.5,20.0,7,3,105,125,105,0,0.0,0.0,0.0,0.0,0.0,2,1,5973,5981,853,10,634,633,1,1,0,0,0,101,400,0,3,20834,20834,1,1,0,0,0,0,0,8,105,0,0,0,nil,130,2
