ClassID,Name,MaxLevel,Cost,InitHP,MaxHP,AttackType,InitAtk,MaxAtk,MaxTarget,InitDef,MaxDef,AtkSpeedCorrection,AtkArea,JobChange,JobChangeMaterial1,JobChangeMaterial2,JobChangeMaterial3,Data_ExtraAwakeOrb1,Data_ExtraAwakeOrb2,Dot,MissileID,ApproachFlag,BlockNum,DotNo,AttackWait,AttackAnimNo,BuildExp,HpGaugeHeight,AttackAttribute,HitEffect,Explanation,ClassAbility1,ClassAbilityPower1,AwakeType1,AwakeType2,_LowRareEvolveMaterial_01,_LowRareEvolveMaterial_02,_LowRareEvolveMaterial_03,SortGroupID,DisplayPermission,PlaceAttribute,BattleStyle,ChainCount
9500,王子【風護】,99,18,1200,1420,true,360,510,1,240,440,100,40,0,0,0,0,0,0,690,180,true,0,0,45,2,5,0,0,6291718,味方の能力を高める\n空を飛び敵を足止めしない\n敵の移動速度を下げる\n遠距離物理攻撃を行う,0,0,0,0,0,0,0,25,,1,1,1
9600,王子【巨像】,99,33,4100,5800,true,950,1320,1,140,240,100,40,0,0,0,0,0,0,644,-1,true,1,0,30,2,5,0,0,6291718,味方の能力を高める\n天使系、人間系の敵に対し\n自身の攻撃力1.2倍,0,0,0,0,0,0,0,25,,1,1,1
9700,王子【獣装】,99,29,1700,2800,true,440,680,1,270,600,100,40,0,0,0,0,0,0,604,-1,true,2,0,45,2,5,0,0,6291718,味方の能力を高める\n獣人属性の味方はさらに強化\n攻撃後の待ち時間が増加,0,0,0,0,0,0,0,25,,1,1,1
9800,皇帝,99,22,1400,2200,true,400,500,1,300,660,100,40,0,0,0,0,0,0,6,-1,true,3,0,30,1,20,0,0,6291712,配置中、魔界でも全味方\nユニットの能力が低下しない,0,0,0,0,0,0,0,25,,1,1,1
9900,王子,99,10,700,1400,true,200,400,1,150,300,100,40,0,0,0,0,0,0,6,-1,true,1,0,30,1,5,0,0,6291712,味方全員の\n能力を高める,0,0,0,0,0,0,0,25,,1,1,1
9920,王子【神器装備】,99,26,1400,2200,true,400,500,1,300,660,100,40,0,0,0,0,0,0,6,-1,true,3,0,30,1,5,0,0,6291712,配置中、魔界でも全味方\nユニットの能力が低下しない,0,0,0,0,0,0,0,25,,1,1,1
9930,王子【ケラウノス】,99,30,1400,2000,true,450,650,1,270,500,100,40,0,0,0,0,0,0,552,-1,true,1,0,30,1,5,0,1,6291712,敵の防御力を無視できる\n配置中、魔界でも全味方\nユニットの能力が低下しない,0,0,0,0,0,0,0,25,,1,1,1
9940,王子【幼少】,99,10,400,900,true,100,300,1,100,200,100,40,0,0,0,0,0,0,554,-1,true,1,0,30,1,5,0,0,6291712,味方全員の\n能力を高める,0,0,0,0,0,0,0,25,,1,1,1
9950,王子【砂漠】,99,22,1100,1800,true,420,640,1,200,380,100,40,0,0,0,0,0,0,563,-1,true,1,0,30,1,5,0,0,6291712,味方の能力を高める\n砂漠の国出身の\n味方ユニットはさらに強化,0,0,0,0,0,0,0,25,,1,1,1
100100,王子【ダーク】,99,26,1400,2200,true,300,660,1,400,500,100,40,0,0,0,0,0,0,6,-1,true,2,0,30,2,5,0,1,6291712,味方の能力を高める\n防御力無視の攻撃\n魔界でも能力が低下しない,0,0,0,0,0,0,0,25,,1,1,1
100200,アークデーモン,99,0,1800,2300,true,340,490,1,130,180,100,40,0,0,0,0,0,0,794,323,true,1,0,45,4,0,0,0,6291712,,392,0,0,0,0,0,0,20,,1,1,1
100300,アイアンゴーレム,99,0,5000,6000,true,2500,3200,1,1500,2000,100,40,0,0,0,0,0,0,809,354,true,3,0,240,3,0,0,0,6291718,,0,0,0,0,0,0,0,20,,1,1,1
100400,イビルアイ,80,0,1300,1850,true,200,290,1,180,230,100,40,0,0,0,0,0,0,813,-1,true,1,0,40,2,0,0,1,6357072,,786,0,0,0,0,0,0,20,,1,1,1
100420,上位イビルアイ,99,0,1850,2500,true,290,400,1,230,300,100,40,0,0,0,0,0,0,814,-1,true,1,0,40,2,0,0,1,6357072,,786,0,0,0,0,0,0,20,,1,1,1
100500,戯曲作家【GBM】,80,15,800,1500,true,200,290,1,190,270,100,40,100530,200,600,10300,210,12310,815,-1,true,1,0,35,2,20,0,0,6291718,攻撃がヒットした敵の\n攻撃力、防御力を\n一定時間7％減少,787,0,0,0,0,0,0,20,,1,1,1
100530,詩聖【GBM】,99,15,1400,2050,true,280,430,1,260,350,100,40,0,0,0,0,0,0,815,-1,true,1,2,35,2,50,0,0,6291718,攻撃がヒットした敵の\n攻撃力、防御力を\n一定時間10％減少,788,0,0,0,0,0,0,20,,1,1,1
100600,怪盗【GBM】,80,7,600,1000,true,150,220,1,100,180,100,40,100630,400,1000,10400,410,12210,816,10,true,1,0,30,2,20,0,0,6291712,敵をブロックしていないとき\n遠距離物理攻撃を行う\n敵を倒すとまれにゴールドを入手,74,0,0,0,0,0,0,20,,1,1,1
100630,エンターテイナー【GBM】,99,7,900,1500,true,210,300,1,170,270,100,40,0,0,0,0,0,0,816,10,true,1,2,30,2,50,0,0,6291712,敵をブロックしていないとき\n遠距離物理攻撃を行う\n敵を倒すとまれにゴールドを入手\n自身が死亡時は撤退として扱う,789,0,0,0,0,0,0,20,,1,1,1
100700,セバスチャン,80,7,600,1000,true,160,280,1,100,180,100,40,0,0,0,0,0,0,822,10,true,1,0,25,2,0,0,0,6291712,,74,0,0,0,0,0,0,20,,1,1,1
100720,改良型セバスチャン,99,7,900,1500,true,230,320,1,170,270,100,40,0,0,0,0,0,0,823,10,true,1,0,25,2,0,0,0,6291712,,794,0,0,0,0,0,0,20,,1,1,1
100800,シャドー,99,0,800,1200,true,200,380,1,150,220,100,40,0,0,0,0,0,0,840,21,true,0,0,30,3,0,0,0,6291712,,811,0,0,0,0,0,0,20,,1,1,1
100900,マーセナリーガンナー,99,0,1200,1600,true,370,470,1,300,400,100,40,0,0,0,0,0,0,262,10,true,1,0,30,2,0,0,0,6291712,,0,0,0,0,0,0,0,20,,1,1,1
101000,奸雄【恋姫】,80,34,1200,2100,true,260,450,1,250,420,100,40,101030,200,300,800,310,1210,848,-1,true,1,0,30,2,20,0,0,6291712,自身の状態異常を無効化\nHPが最大の時、攻撃力が1.2倍,824,0,0,0,0,0,0,20,,1,1,1
101030,覇王【恋姫】,99,34,2000,3000,true,440,680,1,400,600,100,40,0,0,0,0,0,0,848,-1,true,1,2,30,2,50,0,0,6291712,自身の状態異常を無効化\nHPが最大の時、攻撃力が1.4倍,825,0,0,0,0,0,0,20,,1,1,1
101100,勇士【恋姫】,80,22,1100,1800,true,180,350,1,190,330,100,40,101130,600,800,1400,810,1410,849,-1,true,2,0,30,2,20,0,0,6291712,2体までの敵を足止めできる\nスキルを使用する毎に\n自身の攻撃力と防御力15％増加\n(攻撃力、防御力増加は5回まで),0,0,0,0,0,0,0,20,,1,1,1
101130,軍神【恋姫】,99,22,1700,2500,true,330,520,1,320,480,100,40,0,0,0,0,0,0,849,-1,true,3,2,30,2,50,0,0,6291712,3体までの敵を足止めできる\nスキルを使用する毎に\n自身の攻撃力と防御力20％増加\n(攻撃力、防御力増加は5回まで),0,0,0,0,0,0,0,20,,1,1,1
101200,通天教主（偽）,99,0,700,2000,true,1000,2000,1,700,1500,100,40,0,0,0,0,0,0,868,199,true,1,0,55,2,0,0,0,6291712,,255,0,0,0,0,0,0,20,,1,1,1
121300,鬼刃忍,50,12,800,1100,true,180,240,1,140,170,100,40,121310,800,1000,1000,0,0,877,12,true,0,0,10,1,7,0,0,6291712,物理遠距離攻撃 敵を足止しない\n死亡した場合撤退として扱う\n自身が死亡または撤退した場合\n一定時間後に再出撃が可能,1039,0,0,0,0,0,0,20,,1,1,1
121310,鬼刃上忍,80,14,1050,1400,true,250,320,1,160,200,100,40,121320,800,1000,10100,1010,0,877,12,true,0,1,10,1,20,0,0,6291712,物理遠距離攻撃 敵を足止しない\n死亡した場合撤退として扱う\n自身が死亡または撤退した場合\n一定時間後に再出撃が可能,1039,0,0,0,0,0,0,20,,1,1,1
121320,鬼刃忍頭,99,14,1400,1800,true,310,390,1,200,260,100,40,0,0,0,0,0,0,877,49,true,0,2,10,1,50,0,0,6291712,物理遠距離攻撃 敵を足止しない\n死亡した場合撤退として扱う\n自身が死亡または撤退した場合\n一定時間後に再出撃が可能,1039,0,0,0,0,0,0,20,,1,1,1
121400,鬼刃忍分身,50,0,800,1100,true,180,240,1,140,170,100,40,0,0,0,0,0,0,879,12,true,0,0,10,1,0,0,0,6291712,,0,0,0,0,0,0,0,20,,1,1,1
121410,鬼刃上忍分身,80,0,1050,1400,true,250,320,1,160,200,100,40,0,0,0,0,0,0,880,12,true,0,0,10,1,0,0,0,6291712,,0,0,0,0,0,0,0,20,,1,1,1
121420,鬼刃忍頭分身,99,0,1400,1800,true,310,390,1,200,260,100,40,0,0,0,0,0,0,881,49,true,0,0,10,1,0,0,0,6291712,,0,0,0,0,0,0,0,20,,1,1,1
121500,ランスマスター,80,17,900,1600,true,240,380,1,170,260,100,40,121530,300,600,1600,310,1110,883,0,true,1,0,20,2,20,0,0,6291712,スキルで必殺槍を使用可能\n30％の確率で防御力と\n魔法耐性を無視,873,0,0,0,0,0,0,20,,1,1,1
121530,槍聖,99,17,1400,2200,true,360,530,1,240,390,100,40,0,0,0,0,0,0,883,0,true,1,2,20,2,50,0,0,6291712,スキルで必殺槍を使用可能\n40％の確率で防御力と\n魔法耐性を無視,874,0,0,0,0,0,0,20,,1,1,1
121600,かぼちゃ馬車,99,0,1500,3000,true,300,750,1,200,350,100,40,0,0,0,0,0,0,888,388,true,1,0,90,2,0,0,0,6291712,,0,0,0,0,0,0,0,20,,1,1,1
121700,魔竜騎士,99,36,2300,3700,true,590,820,1,490,740,100,40,121710,800,1000,1000,0,0,907,-1,true,2,0,30,2,50,0,0,6291712,２体までの敵を足止めできる\n撤退時にコストが８０％回復,130,0,0,0,0,0,0,20,,1,1,1
121710,魔竜騎士,99,36,2300,3700,true,590,820,1,490,740,100,40,121720,800,1000,10100,310,2510,907,-1,true,2,1,30,2,50,0,0,6291712,２体までの敵を足止めできる\n撤退時にコストが８０％回復,130,0,0,0,0,0,0,20,,1,1,1
121720,魔竜騎士,99,36,2300,3700,true,590,820,1,490,740,100,40,0,0,0,0,0,0,907,-1,true,2,2,30,2,50,0,0,6291712,２体までの敵を足止めできる\n撤退時にコストが８０％回復,130,0,0,0,0,0,0,20,,1,1,1
121800,ターゲットマーカー,1,0,100,100,true,100,100,1,100,100,100,40,0,0,0,0,0,0,909,-1,true,0,0,100,1,0,0,0,6291712,,880,0,0,0,0,0,0,20,,1,2,1
121900,バリケード,80,0,5000,10000,true,0,0,1,0,0,100,40,0,0,0,0,0,0,922,-1,true,5,0,100,1,0,0,0,6291712,,897,0,0,0,0,0,0,20,,1,1,1
121920,重バリケード,99,0,10000,15000,true,0,0,1,0,0,100,40,0,0,0,0,0,0,923,-1,true,7,0,100,1,0,0,0,6291712,,897,0,0,0,0,0,0,20,,1,1,1
122000,王子【英雄王】,99,26,1800,2980,true,450,670,1,450,600,100,40,0,0,0,0,0,0,6,-1,true,0,0,30,2,5,0,0,6291712,味方の能力を高める\n配置している味方1体につき\n自身の攻撃防御+5％(最大10体)\n魔界でも能力が低下しない,0,0,0,0,0,0,0,25,,1,1,1
123000,ライトエレメンタル,99,5,600,900,true,140,210,1,30,55,100,40,0,0,0,0,0,0,930,409,true,1,0,50,2,0,0,1,6291712,,912,0,0,0,0,0,0,20,,1,1,1
123020,上級ライトエレメンタル,99,5,800,1200,true,200,280,1,50,80,100,40,0,0,0,0,0,0,931,409,true,1,0,50,2,0,0,1,6291712,,912,0,0,0,0,0,0,20,,1,1,1
124000,雷神,99,15,2500,4000,true,350,600,1,150,300,100,40,0,0,0,0,0,0,939,199,true,0,0,50,2,0,0,1,6291712,,547,0,0,0,0,0,0,20,,1,1,1
125000,風神,99,15,2500,4000,true,400,800,1,150,300,100,40,0,0,0,0,0,0,940,180,true,0,0,50,2,0,0,0,6291712,,547,0,0,0,0,0,0,20,,1,1,1
125100,王子【四神】,99,34,2200,3800,true,520,800,1,490,750,100,40,0,0,0,0,0,0,950,-1,true,1,0,35,2,5,0,0,6291712,味方の能力を高める\nスキル使用毎で自身が強化され、\n最終段階では防御力と魔法耐性\nを無視した遠距離攻撃を行う,0,0,0,0,0,0,0,25,,1,1,1
125200,魔王の影,99,15,1500,2700,true,1000,1600,1,400,550,100,40,0,0,0,0,0,0,940,21,true,1,0,60,3,0,0,0,6291712,,940,0,0,0,0,0,0,20,,1,1,1
125220,真なる魔王の影,99,15,2500,4000,true,1400,2200,1,500,700,100,40,0,0,0,0,0,0,940,21,true,1,0,60,3,0,0,0,6291712,,940,0,0,0,0,0,0,20,,1,1,1
125300,デーモンロード,80,17,1000,1700,true,240,370,1,280,420,100,40,125330,100,400,1400,1210,2510,941,-1,true,2,0,30,2,20,0,0,6291712,2体までの敵を足止めできる\nスキル発動中、全ユニットの\n出撃コスト15％減少\n魔界でも能力が低下しない,392,0,0,0,0,0,0,20,,1,1,1
125330,デーモンハイロード,99,17,1600,2500,true,350,480,1,400,550,100,40,0,0,0,0,0,0,941,-1,true,2,2,30,2,50,0,0,6291712,2体までの敵を足止めできる\nスキル発動中、全ユニットの\n出撃コスト20％減少\n魔界でも能力が低下しない,392,0,0,0,0,0,0,20,,1,1,1
125400,犬神,80,5,500,950,true,1,1,1,70,110,100,40,125430,1000,1600,10400,1010,12310,957,432,true,0,0,55,2,20,0,0,6291712,出撃人数に含まれない\n同系クラスは編成に1人まで\nスキル使用中のみ攻撃し、命中\nした敵の攻撃後の待ち時間増加,1030,0,0,0,0,0,0,20,,1,1,1
125430,犬神頭,99,5,900,1400,true,1,1,1,100,150,100,40,0,0,0,0,0,0,957,432,true,0,2,55,2,50,0,0,6291712,出撃人数に含まれない\n同系クラスは編成に1人まで\nスキル使用中のみ攻撃し、命中\nした敵の攻撃後の待ち時間増加,1030,0,0,0,0,0,0,20,,1,1,1
125500,料理人,80,18,550,850,true,180,280,1,160,260,100,40,125530,2200,1700,10200,2210,11410,960,-1,true,2,0,30,2,20,0,0,6291718,配置中のみ、対象ユニットの\nパラメータを徐々に増加させる\n(トークン除く)\n同系クラスは編成に1人まで,1029,0,0,0,0,0,0,20,,1,1,1
125530,料理長,99,18,800,1300,true,270,400,1,250,380,100,40,0,0,0,0,0,0,960,-1,true,2,2,30,2,50,0,0,6291718,配置中のみ、対象ユニットの\nパラメータを徐々に増加させる\n(トークン除く)\n同系クラスは編成に1人まで,1029,0,0,0,0,0,0,20,,1,1,1
125600,デモンルーン,80,3,600,900,true,150,210,1,100,160,100,40,125630,1000,10300,10800,1010,10310,969,53,true,1,0,40,2,20,0,1,6291712,1体の敵を足止めし敵2体に防御力\n無視攻撃 他ユニットからのHP回復\nが無効 死亡後に能力値が上昇\nした状態で再出撃可能(5回まで),979,0,0,0,0,0,0,20,,1,1,1
125630,デモンハイルーン,99,3,800,1300,true,200,260,1,150,220,100,40,0,0,0,0,0,0,969,53,true,1,2,40,2,50,0,1,6291712,1体の敵を足止めし敵3体に防御力\n無視攻撃 他ユニットからのHP回復\nが無効 死亡後に能力値が上昇\nした状態で再出撃可能(5回まで),980,0,0,0,0,0,0,20,,1,1,1
125700,スチームナイト,80,16,1450,1950,true,240,320,1,270,360,100,40,125730,200,800,100,210,110,6,-1,true,2,0,35,1,7,0,0,6291712,特定の種族から\n受けるダメージを軽減\n非スキル時にＨＰが秒間20回復,989,0,0,0,0,0,0,20,,1,1,1
125730,スチームガーディアン,99,21,2400,3500,true,390,540,1,500,640,100,40,0,0,0,0,0,0,6,-1,true,2,2,20,1,50,0,0,6291712,特定の種族から\n受けるダメージを軽減\n非スキル時にＨＰが秒間40回復,990,0,0,0,0,0,0,20,,1,1,1
125800,エンプレス,80,22,1000,1500,true,280,470,3,250,400,100,40,125830,100,1600,10100,110,1610,988,451,true,1,0,50,2,20,0,0,6291712,出撃メンバーにいるだけで、\n全味方のスキル初回使用まで\nの時間を15％短縮,1012,0,0,0,0,0,0,20,,1,1,1
125830,アウトクラトール,99,22,1400,2200,true,430,660,3,370,500,100,40,0,0,0,0,0,0,988,451,true,1,2,50,2,50,0,0,6291712,出撃メンバーにいるだけで、\n全味方のスキル初回使用まで\nの時間を20％短縮,1013,0,0,0,0,0,0,20,,1,1,1
125900,コストトークン,99,0,640,960,true,0,0,0,240,360,100,250,0,0,0,0,0,0,668,295,false,0,0,100,1,0,0,0,6291712,,0,0,0,0,0,0,0,20,,1,1,0
125930,コストトークン(覚醒),99,0,800,1200,true,0,0,0,300,450,100,250,0,0,0,0,0,0,668,295,false,0,0,100,1,0,0,0,6291712,,0,0,0,0,0,0,0,20,,1,1,0
10000,アーチャー,50,6,550,800,true,120,200,1,50,90,100,200,10010,10000,10000,0,0,0,2,0,false,0,0,20,2,7,0,0,0,飛行ユニットを優先して攻撃\n飛行ユニットに対し攻撃力1.2倍,123,120,0,0,0,0,0,30,,2,2,1
10001,下級アーチャー,50,6,550,800,true,120,200,1,50,90,100,200,0,0,0,0,0,0,2,0,false,0,0,20,2,5,0,0,0,飛行ユニットを優先して攻撃\n飛行ユニットに対し攻撃力1.2倍,123,120,0,0,0,0,0,30,,2,2,1
10010,スナイパー,80,9,800,1100,true,200,300,1,90,130,100,260,10020,10000,10000,10400,0,0,2,0,false,0,1,30,2,20,0,0,0,飛行ユニットを優先して攻撃\n飛行ユニットに対し攻撃力1.2倍,123,120,0,0,0,0,0,30,,2,2,1
10020,アルテミス,99,9,995,1400,true,260,375,1,110,165,100,260,0,10000,10000,10400,10010,0,2,48,false,0,2,30,3,50,0,0,0,飛行ユニットを優先して攻撃\n飛行ユニットに対し攻撃力1.4倍,125,140,10070,10080,0,0,0,30,,2,2,1
10070,セレーネ,99,9,1100,1550,true,290,400,1,130,190,100,280,0,0,0,0,0,0,2,48,false,0,3,30,3,50,0,0,0,飛行ユニットを優先して攻撃\n飛行ユニットに対し攻撃力1.9倍,437,190,0,0,0,0,0,30,,2,2,1
10080,ラピッドシューター,99,9,995,1400,true,260,375,1,110,165,100,260,0,0,0,0,0,0,2,48,false,0,4,25,3,50,0,0,0,飛行ユニットを優先して攻撃\n飛行ユニットに対し攻撃力1.6倍\n攻撃の後の待ち時間を少し短縮\nスキル再使用時間を45％短縮,438,0,0,0,0,0,0,30,,2,2,1
10100,メイジ,50,25,500,750,true,320,410,1,20,50,100,190,10110,100,10100,0,0,0,70,1,false,0,0,90,1,7,0,1,0,防御力無視の\n範囲攻撃,0,0,0,0,0,0,0,30,,2,2,1
10101,下級メイジ,50,25,500,750,true,320,410,1,20,50,100,160,0,0,0,0,0,0,70,1,false,0,0,90,1,5,0,1,0,防御力無視の\n範囲攻撃,0,0,0,0,0,0,0,30,,2,2,1
10110,ウォーロック,80,28,750,1000,true,410,500,1,50,80,100,260,10120,10100,10300,800,0,0,70,1,false,0,1,90,1,20,0,1,0,防御力無視の\n範囲攻撃,0,0,0,0,0,0,0,30,,2,2,1
10120,アークメイジ,99,28,875,1250,true,470,630,1,65,95,100,260,0,0,0,0,0,0,70,1,false,0,2,90,1,50,0,1,0,防御力無視の\n範囲攻撃,0,0,0,0,0,0,0,30,,2,2,1
10200,ヒーラー,50,12,600,900,true,115,195,1,30,70,100,220,10210,10000,10100,0,0,0,24,2,false,0,0,90,2,7,0,1,0,味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,,2,2,1
10210,プリースト,80,15,900,1200,true,180,360,1,70,120,100,260,10220,10200,10200,10100,0,0,24,2,false,0,1,90,2,20,0,1,0,味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,,2,2,1
10220,セイント,99,15,1095,1500,true,320,400,1,95,150,100,260,0,10200,10200,10100,10210,0,24,2,false,0,2,90,2,50,0,1,0,味方ユニットのHPを\n回復し、状態異常の\n回復を早める,134,200,10270,10280,0,0,0,30,,2,2,1
10270,ハイエロファント,99,15,1300,1800,true,380,500,1,130,180,100,260,0,0,0,0,0,0,24,2,false,0,3,90,2,50,0,1,0,味方ユニットのHPを回復し、\n状態異常の回復を早める\n自身の毒、状態異常を完全に\n無効化することができる,297,200,0,0,0,0,0,30,,2,2,1
10280,オラクル,99,15,1150,1600,true,320,400,1,95,150,100,280,0,0,0,0,0,0,24,2,false,0,4,90,2,50,0,1,0,味方ユニットのHPを回復し、\n状態異常の回復を早める\n50％の確率で敵の攻撃を\n完全に無効化する,298,200,0,0,0,0,0,30,,2,2,1
10300,ウィッチ,50,5,500,750,true,110,170,1,20,50,100,190,10310,10000,10100,0,0,0,42,3,false,0,0,55,2,7,0,1,0,攻撃した敵の移動速度を\n５０％減少させる,0,0,0,0,0,0,0,30,,2,2,1
10310,ロードウィッチ,80,8,750,1000,true,170,280,1,50,80,100,250,10320,10300,10300,10100,0,0,42,3,false,0,1,55,2,20,0,1,0,攻撃した敵の移動速度を\n５０％減少させる,0,0,0,0,0,0,0,30,,2,2,1
10320,アークウィッチ,99,8,875,1250,true,240,345,1,65,95,100,250,0,10300,10300,10100,10310,0,42,25,false,0,2,55,2,50,0,1,0,攻撃した敵の移動速度を\n６５％減少させる,0,0,10370,10380,0,0,0,30,,2,2,1
10370,ホーリーウィッチ,99,8,950,1380,true,350,470,1,85,135,100,260,0,0,0,0,0,0,42,182,false,0,3,55,2,50,0,1,0,攻撃した敵の移動速度を\n８０％減少させる,0,0,0,0,0,0,0,30,,2,2,1
10380,ソーサレス,99,8,910,1320,true,280,400,1,65,95,100,270,0,0,0,0,0,0,42,25,false,0,4,55,2,50,0,1,0,攻撃した敵の移動速度を\n６５％減少させる\nスキルの効果時間が\n３０％増加,346,0,0,0,0,0,0,30,,2,2,1
10400,パイレーツ,50,8,650,900,true,300,390,1,70,120,100,290,10410,10000,600,0,0,0,123,10,false,0,0,45,1,7,0,4,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる,0,0,0,0,0,0,0,30,,2,2,1
10401,下級パイレーツ,50,8,650,900,true,300,390,1,70,120,100,280,0,0,0,0,0,0,87,10,false,0,0,45,1,5,0,4,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる,0,0,0,0,0,0,0,30,,2,2,1
10410,キャプテン,80,11,900,1300,true,390,460,1,120,160,100,310,10420,10400,400,600,0,0,123,10,false,0,1,45,1,20,0,4,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる,0,0,0,0,0,0,0,30,,2,2,1
10420,キングオブパイレーツ,99,11,1100,1550,true,440,540,1,140,190,100,310,0,10400,400,600,10410,0,123,10,false,0,2,45,1,50,0,4,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる,0,0,10470,10480,0,0,0,30,,2,2,1
10470,ネプチューン,99,11,1150,1600,true,460,560,1,140,190,100,330,0,0,0,0,0,0,123,10,false,0,3,45,1,50,0,4,0,飛行敵優先 敵移動速度を下げる\n魚人タイプの敵に対して\n攻撃力1.3倍\nスキル再使用時間を45％短縮,701,0,0,0,0,0,0,30,,2,2,1
10480,エル・ドラゴ,99,8,1250,1700,true,490,600,1,200,260,100,310,0,0,0,0,0,0,123,10,false,0,4,45,1,50,0,4,0,飛行敵優先 敵移動速度を下げる\n1体のみ配置可能で出撃数に\n含まれず物理攻撃を50％で\n回避するトークンを使役,0,0,0,0,0,0,0,30,,2,2,1
10500,ドラゴンシャーマン,80,22,900,1400,true,180,370,1,120,200,100,240,10530,10100,10200,702,10210,10710,98,2,false,0,0,90,3,20,0,1,0,味方ユニットのHPを回復\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
10530,ドラゴンシャーマンロード,99,22,1400,2200,true,340,440,1,180,320,100,240,0,10100,10200,702,10210,10710,98,2,false,0,2,90,3,50,0,1,0,味方ユニットのHPを回復\n魔界でも能力が低下しない,392,0,10570,10580,0,0,0,30,,2,2,1
10570,エルダードラゴンシャーマン,99,22,1700,2500,true,380,480,1,210,350,100,270,0,0,0,0,0,0,98,2,false,0,3,90,3,50,0,1,0,味方ユニットのHPを回復 魔界でも\n能力が低下しない 出撃メンバーに\nいるだけで、竜族(ドラゴン\nライダー系含)の魔法耐性が上昇,529,0,0,0,0,0,0,30,,2,2,1
10580,極神竜巫女,99,22,2400,3300,true,460,550,1,350,450,100,240,0,0,0,0,0,0,98,2,false,0,4,80,3,50,0,1,0,味方ユニットのHPを回復\n魔界でも能力が低下しない\n攻撃後の待ち時間を少し短縮,392,0,0,0,0,0,0,30,,2,2,1
10600,ヴァンパイアハンター,50,8,840,1080,true,110,160,1,96,156,100,210,10610,10000,10000,0,0,0,174,16,false,0,0,30,2,7,0,0,0,２本の矢を同時に発射\nアンデッドタイプの敵に対して\n攻撃力1.5倍,120,150,0,0,0,0,0,30,,2,2,2
10610,ヴァンパイアキラー,80,11,1080,1560,true,160,210,1,156,204,100,220,10620,10600,10300,10200,0,0,174,16,false,0,1,40,2,20,0,0,0,３本の矢を同時に発射\nアンデッドタイプの敵に対して\n攻撃力1.5倍,120,150,0,0,0,0,0,30,,2,2,3
10620,アンデッドキラー,99,11,1320,1920,true,190,270,1,180,252,100,220,0,10600,10300,10200,10610,0,174,16,false,0,2,50,2,50,0,0,0,４本の矢を同時に発射\nアンデッドタイプの敵に対して\n攻撃力1.8倍,122,150,10670,10680,0,0,0,30,,2,2,4
10670,シャドウハンター,99,11,1320,1920,true,175,255,1,180,252,100,220,0,0,0,0,0,0,174,16,false,0,3,50,2,50,0,0,0,５本の矢を同時に発射\nアンデッドに対して攻撃力1.8倍\nスキル未使用時は、敵の\n遠距離攻撃の対象にならない,743,180,0,0,0,0,0,30,,2,2,5
10680,ジャッジメント,99,11,1500,2200,true,200,280,1,200,280,100,240,0,0,0,0,0,0,174,16,false,0,4,50,2,50,0,0,0,４本の矢を同時に発射\nアンデッドに対して攻撃力２倍\n出撃メンバーにいるだけで\nアンデッドの攻撃力15％減少,744,0,0,0,0,0,0,30,,2,2,4
10700,シャーマン,50,8,450,700,true,100,150,1,20,50,100,170,10710,10000,10100,10300,0,0,24,3,false,0,0,60,2,7,0,1,0,攻撃した敵の移動速度低下 スキル\n発動時に一度だけ全味方のHP回復,967,0,0,0,0,0,0,30,,2,2,1
10710,ハイシャーマン,80,11,700,900,true,150,260,1,50,80,100,230,10720,10300,10200,10000,0,0,24,3,false,0,1,60,2,20,0,1,0,攻撃した敵の移動速度低下 スキル\n発動時に一度だけ全味方のHP回復,968,0,0,0,0,0,0,30,,2,2,1
10720,シャーマンロード,99,11,800,1150,true,220,330,1,65,95,100,230,0,10300,10200,10000,10710,0,24,3,false,0,2,60,2,50,0,1,0,攻撃した敵の移動速度低下 スキル\n発動時に一度だけ全味方のHP回復,969,0,10770,10780,0,0,0,30,,2,2,1
10770,神託巫女,99,11,1000,1400,true,260,390,1,80,120,100,280,0,0,0,0,0,0,24,3,false,0,3,60,2,50,0,1,0,攻撃した敵の移動速度低下 スキル\n発動時に一度だけ全味方のHP回復\n配置中のみ、全味方の\n攻撃力と防御力+5％,916,0,0,0,0,0,0,30,,2,2,1
10780,ビジョナリー,99,11,900,1300,true,240,350,1,65,95,100,230,0,0,0,0,0,0,24,3,false,0,4,60,2,50,0,1,0,攻撃した敵の移動速度低下 スキル\n発動時に一度だけ全味方のHP回復\n敵の遠距離攻撃の対象にならない\n配置中のみ、全味方の魔法耐性+10,917,0,0,0,0,0,0,30,,2,2,1
10800,ビショップ,50,26,450,700,true,280,360,1,20,50,100,170,10810,10100,10100,10200,0,0,238,1,false,0,0,90,2,7,0,1,0,防御力無視の範囲攻撃\nアンデッドタイプの敵に対して\n攻撃力1.2倍,341,0,0,0,0,0,0,30,,2,2,1
